ID,DGP,EV
v6_2019_4_1_11.33_8905_8905_8905,0.984620,14064.562853
v7_2019_3_20_9.58_8906_8906_8906,1.000000,10417.382991
v8_2019_3_22_9.42_8909_8909_8909,0.466201,701.719188
v7_2019_3_28_11.08_8909_8909_8909,0.408903,734.833626
v6_2019_4_1_10.17_8909_8909_8909,0.483024,1129.008888
v7_2019_3_20_11.92_8905_8905_8905,0.988202,14111.090708
v7_2019_3_20_10.17_8905_8905_8905,1.000000,35705.715497
v7_2019_3_26_10.92_8905_8905_8905,0.956044,11238.136540
v6_2019_4_1_10.5_8906_8906_8906,1.000000,15065.689452
v7_2019_3_20_10.92_8906_8906_8906,0.991497,9837.108400
v8_2019_3_22_10.17_8909_8909_8909,0.438826,744.069207
v7_2019_3_26_11.5_8905_8905_8905,0.774488,10441.192628
v6_2019_4_1_9.17_8905_8905_8905,1.000000,51178.381249
v7_2019_3_20_9.83_8906_8906_8906,1.000000,9982.008973
v8_2019_3_22_9.5_8909_8909_8909,0.451890,632.297750
v6_2019_4_1_9.42_8906_8906_8906,1.000000,14813.856292
v7_2019_3_26_9.75_8909_8909_8909,0.399844,537.435532
v7_2019_3_20_10.33_8909_8909_8909,0.442744,777.906374
v7_2019_3_20_9.25_8909_8909_8909,0.481052,664.715236
v6_2019_4_1_10.58_8909_8909_8909,0.473015,1011.617692
v7_2019_3_20_9.75_8906_8906_8906,1.000000,10439.537968
v7_2019_3_20_11.17_8906_8906_8906,0.985682,9786.601984
v7_2019_3_26_11.92_8906_8906_8906,0.309092,2531.930761
v6_2019_4_1_11.42_8909_8909_8909,0.180896,386.696216
v7_2019_3_20_10.17_8906_8906_8906,1.000000,10542.728501
v8_2019_3_22_9.08_8906_8906_8906,1.000000,10885.867765
v7_2019_3_26_11.33_8909_8909_8909,0.160709,267.538935
v6_2019_4_1_9.58_8905_8905_8905,1.000000,50542.718519
v7_2019_3_20_11.17_8905_8905_8905,1.000000,32973.365995
v8_2019_3_22_10.33_8906_8906_8906,0.857146,7741.363596
v7_2019_3_26_10.0_8905_8905_8905,1.000000,52675.194457
v6_2019_4_1_9.08_8909_8909_8909,0.501088,779.681624
v8_2019_3_22_11.33_8905_8905_8905,1.000000,31918.803830
v7_2019_3_20_11.92_8909_8909_8909,0.182690,408.202503
v7_2019_3_26_9.83_8909_8909_8909,0.294450,333.164217
v6_2019_4_1_10.08_8905_8905_8905,1.000000,54000.814823
v8_2019_3_22_10.0_8906_8906_8906,0.952092,8963.687906
v7_2019_3_20_9.08_8906_8906_8906,1.000000,9772.193771
v7_2019_3_26_9.08_8905_8905_8905,1.000000,36219.992922
v6_2019_4_1_11.08_8906_8906_8906,0.986960,9527.796624
v7_2019_3_20_10.0_8906_8906_8906,1.000000,10517.630498
v8_2019_3_22_11.5_8906_8906_8906,0.422805,4474.401291
v7_2019_3_26_9.58_8909_8909_8909,0.320622,325.639913
v6_2019_4_1_10.0_8909_8909_8909,0.485610,971.459642
v7_2019_3_20_9.42_8909_8909_8909,0.479652,667.020228
v8_2019_3_22_10.92_8909_8909_8909,0.411867,739.503063
v6_2019_4_1_9.83_8905_8905_8905,1.000000,57364.312155
v7_2019_3_26_11.17_8906_8906_8906,0.456137,3124.438786
v7_2019_3_20_10.67_8906_8906_8906,0.958228,9256.374837
v8_2019_3_22_10.67_8905_8905_8905,1.000000,36248.913926
v6_2019_4_1_10.83_8909_8909_8909,0.460519,1027.866379
v7_2019_3_26_10.17_8905_8905_8905,1.000000,53537.736880
v7_2019_3_20_11.67_8905_8905_8905,1.000000,15024.938764
v8_2019_3_22_9.25_8906_8906_8906,1.000000,14078.860931
v6_2019_4_1_10.75_8909_8909_8909,0.469200,991.331487
v7_2019_3_26_10.92_8909_8909_8909,0.249973,276.005815
v7_2019_3_20_11.17_8909_8909_8909,0.418225,715.457048
v6_2019_4_1_9.75_8905_8905_8905,1.000000,50915.444811
v8_2019_3_22_11.67_8906_8906_8906,0.413558,4318.891174
v7_2019_3_26_11.5_8909_8909_8909,0.162222,268.641947
v7_2019_3_20_9.25_8906_8906_8906,1.000000,10154.895308
v8_2019_3_22_9.83_8906_8906_8906,1.000000,10081.461986
v6_2019_4_1_11.5_8909_8909_8909,0.183541,422.501244
v7_2019_3_26_9.75_8905_8905_8905,1.000000,23845.255996
v7_2019_3_20_10.33_8905_8905_8905,1.000000,35164.630833
v6_2019_4_1_11.25_8906_8906_8906,0.402294,4144.207772
v8_2019_3_22_11.33_8909_8909_8909,0.396551,792.505988
v7_2019_3_20_11.33_8906_8906_8906,0.946847,9273.300256
v7_2019_3_26_9.25_8909_8909_8909,0.452998,593.820147
v6_2019_4_1_9.25_8909_8909_8909,0.498678,984.936817
v8_2019_3_22_9.42_8905_8905_8905,1.000000,33524.749573
v7_2019_3_20_11.5_8906_8906_8906,0.737233,6180.023201
v7_2019_3_26_11.67_8906_8906_8906,0.337615,3015.253178
v6_2019_4_1_10.25_8905_8905_8905,1.000000,47491.302236
v8_2019_3_22_10.17_8905_8905_8905,1.000000,33120.765074
v7_2019_3_20_11.25_8906_8906_8906,0.967534,9552.039122
v6_2019_4_1_11.83_8906_8906_8906,0.400617,4112.164073
v7_2019_3_26_10.67_8905_8905_8905,0.819512,9046.418600
v8_2019_3_22_9.5_8905_8905_8905,1.000000,29624.738401
v7_2019_3_20_9.17_8909_8909_8909,0.472220,661.669387
v8_2019_3_22_9.58_8906_8906_8906,0.936473,8465.863286
v7_2019_3_26_9.58_8905_8905_8905,1.000000,14321.360947
v7_2019_3_28_11.33_8906_8906_8906,0.415149,4336.925184
v7_2019_3_20_10.25_8905_8905_8905,1.000000,34754.980161
v6_2019_4_1_9.08_8905_8905_8905,1.000000,36069.791503
v8_2019_3_22_10.67_8909_8909_8909,0.439318,830.973483
v7_2019_3_26_10.17_8909_8909_8909,0.495057,1074.465276
v7_2019_3_20_10.75_8909_8909_8909,0.436179,689.669353
v7_2019_3_26_9.42_8906_8906_8906,1.000000,12165.441578
v6_2019_4_1_10.08_8909_8909_8909,0.489876,1043.858377
v8_2019_3_22_9.75_8906_8906_8906,0.851174,7419.244946
v7_2019_3_20_9.33_8906_8906_8906,1.000000,10308.263298
v6_2019_4_1_10.0_8905_8905_8905,1.000000,49730.311867
v7_2019_3_26_11.33_8905_8905_8905,0.755196,10108.016660
v8_2019_3_22_11.92_8906_8906_8906,0.397232,4037.351517
v7_2019_3_20_10.08_8905_8905_8905,1.000000,35060.731352
v6_2019_4_1_9.83_8909_8909_8909,0.506130,1088.614512
v7_2019_3_26_10.0_8909_8909_8909,0.497954,993.041951
v8_2019_3_22_10.92_8905_8905_8905,1.000000,30318.677360
v7_2019_3_20_11.08_8906_8906_8906,0.972400,9560.194615
v6_2019_4_1_10.83_8905_8905_8905,1.000000,48017.814553
v7_2019_3_26_9.83_8905_8905_8905,1.000000,12857.519746
v8_2019_3_22_10.75_8905_8905_8905,1.000000,33426.749026
v7_2019_3_20_10.83_8909_8909_8909,0.425222,662.209955
v6_2019_4_1_11.58_8906_8906_8906,0.396920,4052.008431
v8_2019_3_22_9.92_8906_8906_8906,1.000000,11593.337360
v7_2019_3_26_10.33_8906_8906_8906,0.420200,2263.349367
v7_2019_3_20_9.92_8909_8909_8909,0.455253,735.721181
v6_2019_4_1_10.42_8906_8906_8906,1.000000,14711.559383
v8_2019_3_22_11.75_8906_8906_8906,0.408898,4243.569167
v7_2019_3_26_9.08_8909_8909_8909,0.486671,707.646498
v7_2019_3_20_9.67_8905_8905_8905,1.000000,34727.530588
v6_2019_4_1_10.58_8905_8905_8905,1.000000,50987.764997
v8_2019_3_22_11.0_8905_8905_8905,1.000000,30970.255902
v7_2019_3_20_10.58_8909_8909_8909,0.435075,715.661656
v7_2019_3_21_11.5_8906_8906_8906,0.427451,4557.612035
v6_2019_4_1_11.42_8905_8905_8905,0.975607,13910.482055
v8_2019_3_22_10.5_8905_8905_8905,1.000000,36305.809053
v7_2019_3_20_11.42_8909_8909_8909,0.400255,675.958059
v6_2019_4_1_9.58_8909_8909_8909,0.488696,968.465337
v7_2019_3_21_11.08_8909_8909_8909,0.418148,733.527208
v8_2019_3_22_9.17_8906_8906_8906,1.000000,9352.985318
v7_2019_3_20_10.75_8905_8905_8905,1.000000,34213.537034
v6_2019_4_1_9.25_8905_8905_8905,1.000000,49529.687302
v7_2019_3_21_10.83_8906_8906_8906,1.000000,10392.759625
v8_2019_3_22_10.42_8906_8906_8906,1.000000,10462.344037
v6_2019_4_1_10.25_8909_8909_8909,0.479049,1021.401913
v7_2019_3_21_11.83_8905_8905_8905,1.000000,14434.900086
v7_2019_3_20_11.75_8906_8906_8906,0.417596,4391.207572
v8_2019_3_22_11.58_8906_8906_8906,0.420927,4440.003678
v6_2019_4_1_10.75_8905_8905_8905,1.000000,48493.877867
v7_2019_3_21_10.58_8906_8906_8906,1.000000,10533.881826
v7_2019_3_20_10.5_8906_8906_8906,1.000000,9836.062005
v8_2019_3_22_11.42_8905_8905_8905,1.000000,25013.743684
v6_2019_4_1_9.75_8909_8909_8909,0.481885,1017.529738
v7_2019_3_21_9.25_8906_8906_8906,1.000000,10463.089665
v7_2019_3_20_9.17_8905_8905_8905,1.000000,32796.248388
v8_2019_3_22_10.58_8905_8905_8905,1.000000,36527.700514
v6_2019_4_1_11.5_8905_8905_8905,0.975371,13906.609594
v7_2019_3_21_11.42_8906_8906_8906,0.926236,8968.850864
v7_2019_3_20_10.25_8909_8909_8909,0.449758,712.804273
v8_2019_3_22_9.33_8909_8909_8909,0.506392,916.566377
v6_2019_4_1_11.75_8906_8906_8906,0.395115,4017.823903
v7_2019_3_21_11.58_8905_8905_8905,1.000000,15185.077402
v7_2019_3_20_11.0_8906_8906_8906,0.977078,9696.490314
v8_2019_3_22_11.83_8906_8906_8906,0.407690,4221.388232
v6_2019_4_1_10.17_8906_8906_8906,1.000000,15652.103528
v7_2019_3_21_10.42_8905_8905_8905,1.000000,36452.624698
v7_2019_3_20_11.58_8906_8906_8906,0.424208,4498.183079
v6_2019_4_1_10.5_8909_8909_8909,0.471167,1034.140793
v8_2019_3_22_10.08_8909_8909_8909,0.430423,671.558334
v7_2019_3_21_11.25_8909_8909_8909,0.399650,697.166825
v7_2019_3_20_9.67_8909_8909_8909,0.475007,689.518082
v6_2019_4_1_11.17_8905_8905_8905,0.972455,13857.833594
v8_2019_3_22_10.83_8905_8905_8905,1.000000,27484.794120
v7_2019_3_28_10.83_8906_8906_8906,0.788023,7116.374746
v7_2019_3_20_10.42_8906_8906_8906,1.000000,10149.996092
v6_2019_4_1_10.33_8909_8909_8909,0.474341,1027.753840
v7_2019_3_21_9.42_8909_8909_8909,0.473827,723.366728
v8_2019_3_22_11.0_8909_8909_8909,0.410450,719.907928
v7_2019_3_20_10.58_8905_8905_8905,1.000000,33956.783285
v6_2019_4_1_9.33_8905_8905_8905,1.000000,49449.367968
v8_2019_3_22_11.25_8906_8906_8906,0.938633,9230.461428
v7_2019_3_28_9.92_8909_8909_8909,0.456766,767.494973
v7_2019_3_20_11.42_8905_8905_8905,1.000000,31007.570925
v6_2019_4_1_11.92_8905_8905_8905,0.962454,13683.773518
v8_2019_3_22_9.67_8906_8906_8906,0.929888,8422.578854
v7_2019_3_20_9.5_8906_8906_8906,1.000000,10432.714766
v7_2019_3_28_10.33_8909_8909_8909,0.435250,744.552111
v7_2019_3_28_10.67_8906_8906_8906,0.748010,6634.526938
v8_2019_3_22_10.75_8909_8909_8909,0.421577,771.522543
v7_2019_3_28_10.17_8906_8906_8906,1.000000,10590.599535
v7_2019_3_20_11.83_8906_8906_8906,0.415577,4360.275954
v6_2019_4_1_10.92_8906_8906_8906,1.000000,13302.708891
v8_2019_3_22_9.33_8905_8905_8905,1.000000,44875.370706
v7_2019_3_28_9.67_8905_8905_8905,1.000000,36897.076256
v7_2019_3_20_10.08_8909_8909_8909,0.451531,765.228113
v7_2019_3_28_9.5_8906_8906_8906,1.000000,10173.287090
v8_2019_3_22_10.08_8905_8905_8905,1.000000,28879.943832
v7_2019_3_28_11.17_8905_8905_8905,1.000000,32472.719449
v7_2019_3_20_10.83_8905_8905_8905,1.000000,32241.778243
v6_2019_4_1_9.67_8906_8906_8906,1.000000,15550.082968
v8_2019_3_22_11.08_8906_8906_8906,0.878905,8303.666517
v7_2019_3_28_9.17_8909_8909_8909,0.467478,683.547283
v7_2019_3_20_9.92_8905_8905_8905,1.000000,33525.787722
v7_2019_3_28_9.17_8905_8905_8905,1.000000,33772.622853
v7_2019_3_28_10.92_8906_8906_8906,0.978789,9856.377812
v8_2019_3_22_10.83_8909_8909_8909,0.392191,701.898197
v7_2019_3_28_9.5_8909_8909_8909,0.461726,679.651982
v6_2019_4_1_11.0_8909_8909_8909,0.451806,902.698776
v7_2019_3_21_10.0_8906_8906_8906,1.000000,10678.906645
v8_2019_3_22_10.5_8909_8909_8909,0.439190,820.385292
v7_2019_3_28_10.67_8909_8909_8909,0.354462,522.074462
v6_2019_4_1_11.67_8909_8909_8909,0.186392,467.251185
v7_2019_3_28_9.33_8906_8906_8906,1.000000,10211.862027
v8_2019_3_22_11.42_8909_8909_8909,0.383390,598.137880
v7_2019_3_28_10.5_8909_8909_8909,0.435631,738.766530
v6_2019_4_1_9.5_8909_8909_8909,0.489653,984.877400
v7_2019_3_21_9.5_8905_8905_8905,1.000000,35195.835754
v7_2019_3_28_9.33_8905_8905_8905,1.000000,34502.522048
v8_2019_3_22_10.58_8909_8909_8909,0.445308,797.885180
v6_2019_4_1_10.33_8905_8905_8905,1.000000,50465.210571
v7_2019_3_28_9.67_8909_8909_8909,0.462924,769.166395
v7_2019_3_28_10.92_8905_8905_8905,1.000000,33343.328610
v8_2019_3_22_9.75_8909_8909_8909,0.408757,591.011385
v6_2019_4_1_9.33_8909_8909_8909,0.491520,957.352463
v7_2019_3_21_11.75_8905_8905_8905,1.000000,14655.390242
v7_2019_3_28_11.33_8909_8909_8909,0.180399,378.120986
v6_2019_4_1_11.33_8906_8906_8906,0.402193,4139.882353
v8_2019_3_22_11.92_8909_8909_8909,0.184481,437.234038
v7_2019_3_28_11.0_8906_8906_8906,0.985480,9984.840052
v7_2019_3_28_10.17_8905_8905_8905,1.000000,35915.766805
v6_2019_4_1_9.17_8906_8906_8906,1.000000,15092.469686
v8_2019_3_22_11.5_8905_8905_8905,1.000000,14992.780244
v7_2019_3_21_10.75_8906_8906_8906,1.000000,10456.486172
v7_2019_3_28_11.0_8909_8909_8909,0.414303,706.645527
v6_2019_4_1_10.5_8905_8905_8905,1.000000,51115.505500
v8_2019_3_22_10.67_8906_8906_8906,1.000000,10689.046329
v7_2019_3_28_11.17_8909_8909_8909,0.407244,700.326322
v7_2019_3_28_11.17_8906_8906_8906,0.966381,9635.192815
v8_2019_3_22_11.67_8905_8905_8905,1.000000,14560.354023
v6_2019_4_1_11.17_8909_8909_8909,0.187224,476.672251
v7_2019_3_28_9.92_8905_8905_8905,1.000000,36082.286939
v7_2019_3_28_9.67_8906_8906_8906,1.000000,10920.861135
v8_2019_3_22_9.25_8905_8905_8905,1.000000,47664.134962
v6_2019_4_1_10.67_8906_8906_8906,1.000000,14591.213214
v6_2019_4_1_11.83_8905_8905_8905,0.972087,13848.204040
v7_2019_3_28_9.33_8909_8909_8909,0.464777,733.054174
v8_2019_3_22_9.58_8909_8909_8909,0.436721,694.201283
v6_2019_4_1_11.0_8905_8905_8905,1.000000,44864.457520
v7_2019_3_28_10.33_8905_8905_8905,1.000000,34352.522211
v7_2019_3_28_10.92_8909_8909_8909,0.413898,708.820594
v8_2019_3_22_10.33_8905_8905_8905,1.000000,25935.735323
v6_2019_4_1_11.67_8905_8905_8905,0.981108,14002.785746
v6_2019_4_1_9.08_8906_8906_8906,1.000000,11696.708882
v7_2019_3_28_9.5_8905_8905_8905,1.000000,34480.099269
v6_2019_4_1_9.5_8905_8905_8905,1.000000,48160.651312
v8_2019_3_22_9.08_8905_8905_8905,1.000000,36892.526445
v7_2019_3_21_9.08_8906_8906_8906,1.000000,10731.744316
v7_2019_3_28_10.67_8905_8905_8905,1.000000,22313.085029
v6_2019_4_1_11.92_8909_8909_8909,0.185559,450.593231
v8_2019_3_22_9.83_8909_8909_8909,0.452612,725.166426
v7_2019_3_21_11.58_8909_8909_8909,0.183493,421.675408
v7_2019_3_28_10.5_8905_8905_8905,1.000000,35096.003914
v6_2019_4_1_9.92_8906_8906_8906,1.000000,14863.669942
v8_2019_3_22_10.0_8905_8905_8905,1.000000,30334.729081
v7_2019_3_21_10.42_8909_8909_8909,0.451461,773.357128
v7_2019_3_28_9.17_8906_8906_8906,1.000000,9978.047490
v8_2019_3_22_11.33_8906_8906_8906,0.953828,9527.253150
v7_2019_3_21_11.08_8905_8905_8905,1.000000,33042.755195
v6_2019_3_20_11.83_8909_8909_8909,0.188565,502.283306
v7_2019_3_28_10.17_8909_8909_8909,0.446292,756.330116
v8_2019_3_22_11.67_8909_8909_8909,0.185174,447.403609
v7_2019_3_21_11.83_8909_8909_8909,0.184708,436.895605
v6_2019_3_20_10.08_8906_8906_8906,1.000000,10314.079367
v7_2019_3_28_11.0_8905_8905_8905,1.000000,33744.411943
v8_2019_3_22_9.25_8909_8909_8909,0.513330,928.028509
v6_2019_4_1_10.83_8906_8906_8906,1.000000,14158.893428
v6_2019_3_20_11.08_8905_8905_8905,1.000000,33593.353571
v7_2019_3_28_10.33_8906_8906_8906,1.000000,10179.441148
v8_2019_3_22_9.75_8905_8905_8905,1.000000,24968.167007
v6_2019_3_20_11.58_8909_8909_8909,0.185384,451.481528
v6_2019_4_1_11.08_8909_8909_8909,0.439748,840.433531
v7_2019_3_28_9.92_8906_8906_8906,1.000000,10676.289968
v7_2019_3_21_10.08_8906_8906_8906,1.000000,10494.372351
v8_2019_3_22_11.92_8905_8905_8905,0.949614,13443.763473
v6_2019_3_20_10.42_8909_8909_8909,0.438760,816.034356
v7_2019_3_28_11.33_8905_8905_8905,1.000000,14518.915545
v8_2019_3_22_10.92_8906_8906_8906,0.940016,8988.831806
v6_2019_4_1_10.0_8906_8906_8906,1.000000,14637.295372
v6_2019_3_20_11.0_8909_8909_8909,0.414070,713.096373
v7_2019_3_28_9.58_8905_8905_8905,1.000000,36474.300667
v7_2019_3_21_9.75_8906_8906_8906,1.000000,11102.429798
v6_2019_3_20_9.67_8906_8906_8906,1.000000,10537.602690
v8_2019_3_22_11.5_8909_8909_8909,0.183702,425.579254
v7_2019_3_28_11.25_8905_8905_8905,1.000000,15513.650457
v6_2019_3_20_11.25_8905_8905_8905,1.000000,32655.918823
v7_2019_3_21_9.83_8906_8906_8906,1.000000,10737.465495
v8_2019_3_22_10.33_8909_8909_8909,0.397108,625.356383
v7_2019_3_28_9.42_8906_8906_8906,1.000000,9869.969636
v6_2019_4_1_11.58_8905_8905_8905,0.965850,13744.252681
v6_2019_3_20_10.5_8909_8909_8909,0.437014,726.023082
v8_2019_3_22_9.08_8909_8909_8909,0.485892,743.037486
v7_2019_3_28_10.25_8906_8906_8906,1.000000,10605.609869
v7_2019_3_21_9.5_8909_8909_8909,0.475267,710.587112
v6_2019_3_20_10.25_8906_8906_8906,1.000000,10514.605583
v8_2019_3_22_9.83_8905_8905_8905,1.000000,34050.870934
v7_2019_3_28_9.83_8905_8905_8905,1.000000,37665.671192
v6_2019_4_1_10.42_8905_8905_8905,1.000000,49937.099891
v6_2019_3_20_9.33_8905_8905_8905,1.000000,35268.057470
v7_2019_3_20_10.92_8905_8905_8905,1.000000,33179.976772
v7_2019_3_28_10.0_8909_8909_8909,0.449509,680.247512
v7_2019_3_21_11.75_8909_8909_8909,0.180820,385.628961
v6_2019_3_20_11.75_8909_8909_8909,0.184507,437.059818
v7_2019_3_20_10.0_8909_8909_8909,0.466786,692.579038
v7_2019_3_28_9.08_8909_8909_8909,0.469677,622.430880
v6_2019_4_1_9.42_8909_8909_8909,0.494672,985.840167
v6_2019_3_20_11.58_8905_8905_8905,1.000000,15436.720118
v7_2019_3_28_11.25_8906_8906_8906,0.431362,4625.926066
v7_2019_3_28_11.5_8909_8909_8909,0.185131,445.642762
v7_2019_3_21_10.25_8906_8906_8906,1.000000,10399.664937
v6_2019_3_20_10.42_8905_8905_8905,1.000000,35267.307834
v7_2019_3_21_9.92_8905_8905_8905,1.000000,36839.681452
v7_2019_3_22_10.17_8909_8909_8909,0.442864,659.078080
v6_2019_4_1_10.58_8906_8906_8906,1.000000,15008.757551
v6_2019_3_20_10.58_8906_8906_8906,1.000000,10295.400699
v7_2019_3_21_11.92_8909_8909_8909,0.188215,493.169227
v7_2019_3_22_9.08_8905_8905_8905,1.000000,37005.384403
v7_2019_3_21_9.58_8906_8906_8906,1.000000,11103.580062
v6_2019_3_20_11.0_8905_8905_8905,1.000000,32349.832514
v7_2019_3_28_10.25_8905_8905_8905,1.000000,35685.609032
v7_2019_3_22_10.08_8909_8909_8909,0.434528,601.220604
v6_2019_4_1_11.42_8906_8906_8906,0.400002,4103.021855
v7_2019_3_21_11.25_8906_8906_8906,0.927928,9094.134901
v7_2019_3_21_11.33_8906_8906_8906,0.889971,8463.197382
v7_2019_3_22_10.58_8905_8905_8905,1.000000,36692.061645
v7_2019_3_21_11.25_8905_8905_8905,1.000000,30610.786212
v7_2019_3_21_10.58_8909_8909_8909,0.438068,730.621945
v7_2019_3_28_9.42_8905_8905_8905,1.000000,33476.362962
v7_2019_3_22_11.42_8905_8905_8905,1.000000,25311.726061
v6_2019_3_28_11.33_8906_8906_8906,0.417579,4377.847748
v7_2019_3_21_11.42_8909_8909_8909,0.400923,699.267673
v7_2019_3_21_9.92_8906_8906_8906,1.000000,10891.614970
v6_2019_3_28_10.5_8906_8906_8906,1.000000,10769.210788
v7_2019_3_22_11.58_8906_8906_8906,0.425755,4523.184345
v7_2019_3_21_9.25_8909_8909_8909,0.487450,666.038488
v7_2019_3_28_9.83_8906_8906_8906,1.000000,11139.408210
v6_2019_3_28_9.17_8905_8905_8905,1.000000,33658.435159
v7_2019_3_22_9.5_8905_8905_8905,1.000000,29776.228204
v7_2019_3_28_10.5_8906_8906_8906,1.000000,10414.489365
v7_2019_3_21_10.33_8905_8905_8905,1.000000,36087.251861
v7_2019_3_22_10.42_8906_8906_8906,1.000000,10423.722450
v6_2019_3_28_10.67_8906_8906_8906,0.755064,6712.219428
v7_2019_3_28_10.75_8909_8909_8909,0.345052,493.161748
v7_2019_3_21_10.83_8909_8909_8909,0.435738,725.468320
v7_2019_3_22_9.92_8905_8905_8905,1.000000,39302.302451
v6_2019_3_26_9.08_8906_8906_8906,1.000000,10851.665619
v7_2019_3_21_11.17_8909_8909_8909,0.410558,705.918408
v7_2019_3_21_11.5_8909_8909_8909,0.184551,438.976205
v6_2019_3_26_10.0_8906_8906_8906,1.000000,16148.346281
v7_2019_3_22_11.75_8906_8906_8906,0.415259,4350.497062
v7_2019_3_28_9.25_8906_8906_8906,1.000000,10572.708724
v7_2019_3_28_10.08_8905_8905_8905,1.000000,36658.173188
v6_2019_3_26_10.33_8909_8909_8909,0.181288,201.840055
v7_2019_3_22_10.75_8905_8905_8905,1.000000,33676.600573
v7_2019_3_21_11.0_8905_8905_8905,1.000000,33873.062988
v7_2019_3_21_11.08_8906_8906_8906,0.987785,9810.331571
v6_2019_3_26_9.42_8909_8909_8909,0.495528,855.259478
v7_2019_3_22_11.0_8906_8906_8906,0.952673,9285.581475
v7_2019_3_28_10.42_8906_8906_8906,1.000000,10510.399447
v7_2019_3_21_10.08_8905_8905_8905,1.000000,35449.934406
v6_2019_3_26_11.17_8905_8905_8905,0.906416,10722.230570
v7_2019_3_22_9.67_8909_8909_8909,0.440345,560.574940
v7_2019_3_21_10.92_8906_8906_8906,1.000000,10227.310387
v7_2019_3_28_10.83_8909_8909_8909,0.367614,535.362258
v6_2019_3_26_10.17_8906_8906_8906,1.000000,15909.822751
v7_2019_3_22_9.83_8906_8906_8906,1.000000,10105.862319
v7_2019_3_21_9.75_8905_8905_8905,1.000000,37579.007386
v7_2019_3_28_11.42_8905_8905_8905,1.000000,14953.166648
v6_2019_3_26_11.67_8909_8909_8909,0.159185,264.082369
v7_2019_3_22_10.17_8906_8906_8906,1.000000,9820.988860
v7_2019_3_28_9.75_8906_8906_8906,1.000000,10611.559669
v7_2019_3_21_9.33_8905_8905_8905,1.000000,35756.199078
v6_2019_3_26_9.25_8906_8906_8906,0.962531,8785.466500
v7_2019_3_22_9.58_8906_8906_8906,0.936778,8471.980482
v7_2019_3_28_10.58_8905_8905_8905,1.000000,36069.542041
v7_2019_3_21_11.67_8905_8905_8905,1.000000,14885.933445
v6_2019_3_26_10.92_8906_8906_8906,0.489099,3424.380745
v7_2019_3_22_10.33_8909_8909_8909,0.401694,556.364304
v7_2019_3_28_11.08_8906_8906_8906,0.992741,10090.542213
v7_2019_3_21_11.92_8905_8905_8905,0.989717,14140.030718
v7_2019_3_22_9.42_8905_8905_8905,1.000000,33653.513264
v6_2019_3_26_11.5_8906_8906_8906,0.349327,3214.448697
v7_2019_3_21_10.67_8906_8906_8906,1.000000,10670.745562
v7_2019_3_28_10.08_8909_8909_8909,0.443014,759.164441
v7_2019_3_22_10.92_8906_8906_8906,0.944098,9069.778445
v6_2019_3_26_11.92_8905_8905_8905,0.670639,8687.425797
v7_2019_3_28_10.83_8905_8905_8905,1.000000,23942.546585
v7_2019_3_28_11.42_8909_8909_8909,0.183112,416.457999
v7_2019_3_22_11.92_8905_8905_8905,0.977831,13927.639505
v6_2019_3_26_9.42_8905_8905_8905,1.000000,43071.576315
v7_2019_3_21_11.67_8909_8909_8909,0.184597,437.362550
v7_2019_3_21_10.5_8905_8905_8905,1.000000,36833.327881
v7_2019_3_22_11.67_8909_8909_8909,0.184485,431.417113
v6_2019_3_26_11.17_8909_8909_8909,0.233734,285.536736
v7_2019_3_21_10.5_8909_8909_8909,0.447752,746.096793
v7_2019_3_28_10.58_8909_8909_8909,0.426131,812.179418
v7_2019_3_22_9.75_8906_8906_8906,0.852837,7453.229195
v7_2019_3_28_10.0_8906_8906_8906,1.000000,10307.081720
v6_2019_3_26_9.58_8906_8906_8906,0.597355,4319.519345
v7_2019_3_21_9.17_8906_8906_8906,1.000000,11044.682786
v7_2019_3_22_11.33_8906_8906_8906,0.954954,9549.380622
v7_2019_3_21_11.17_8905_8905_8905,1.000000,31760.198949
v6_2019_3_26_9.5_8906_8906_8906,0.816107,6881.261055
v7_2019_3_28_9.58_8906_8906_8906,1.000000,10732.219723
v7_2019_3_22_10.33_8905_8905_8905,1.000000,26217.161913
v7_2019_3_28_10.75_8905_8905_8905,1.000000,21125.853091
v6_2019_3_26_11.33_8906_8906_8906,0.341576,3075.661212
v7_2019_3_21_9.33_8909_8909_8909,0.482652,730.458413
v7_2019_3_22_9.42_8909_8909_8909,0.468543,655.974050
v7_2019_3_21_10.17_8906_8906_8906,1.000000,10468.883633
v6_2019_3_26_9.83_8906_8906_8906,0.558375,3901.251739
v7_2019_3_22_10.0_8906_8906_8906,0.954550,9012.467189
v7_2019_3_21_11.0_8909_8909_8909,0.425454,712.802319
v6_2019_3_26_10.33_8905_8905_8905,0.743187,7736.762270
v7_2019_3_22_9.08_8906_8906_8906,1.000000,10903.436986
v7_2019_3_21_9.67_8906_8906_8906,1.000000,10490.783411
v6_2019_3_26_9.75_8906_8906_8906,0.824301,7102.323729
v7_2019_3_22_11.67_8905_8905_8905,1.000000,14942.464085
v7_2019_3_21_10.33_8909_8909_8909,0.449386,709.742442
v6_2019_3_26_11.92_8909_8909_8909,0.170567,302.744965
v7_2019_3_22_11.5_8906_8906_8906,0.426110,4532.343878
v7_2019_3_22_10.58_8909_8909_8909,0.444087,835.363031
v7_2019_3_22_10.67_8906_8906_8906,1.000000,10768.230557
v6_2019_3_26_11.67_8905_8905_8905,0.758190,10172.320204
